id,open_date,name,location,lat,lon,threat,commodity,max_ptl_release_gallons,description,year,month,commodity_key_tokens,description_key_tokens
6833,1991-04-09,F/V JUSTIN TIME,"Sozavarika Island, Alaska",52.5691,-170.926,,Diesel,250.0,,1991,4,[],
6832,1991-08-31,Craney Island Tank Farm,"Norfolk, Virginia",36.8883,-76.3467,,fuel oil,162000.0,,1991,8,[],
6831,1991-08-28,"Atlantic Energy, Inc.","Chesapeake, Virginia",36.7973,-76.289,,propane,10000000.0,,1991,8,[],
6830,1991-08-23,M/V SEA JADE,"Dutch Harbor, Alaska",53.9004,-166.50900000000001,,"IFO, diesel",322000.0,,1991,8,"[('IFO', 'ORG')]",
6827,1991-08-14,Barge  Z-62,"Empire, Louisiana",29.3566,-89.5357,,unknown,,"NOAA was notified of the incident on August 14, 1991, by the FOSC who requested that the NOAA Scientific Support Coordinator (SSC) attend all meetings pertaining to the removal of the barges and provide scientific support throughout the operation.  A NOAA technical support team reported on-scene to assist the SSC.The NOAA support team surveyed the site and collected five water column samples and five shoreline samples for analysis.NOAA reported that there are many species of birds, fish, snakes, and mammals in the area, as well as alligators.  NOAA recommended that the spartina not be cut.The SSC told the FOSC that the pollutants should not spread rapidly because of the location of the barges, the shape of the cut, and the fact that the wind is the primary influence over the localized currents.   NOAA recommended using a bubble curtain if a water-soluble product was released into the water column.  NOAA suggested containing all the product within the far end of the canal in which the barges were located. In addition, four paddle-wheel aerators should be placed diagonally across from each other to generate a circular current within the containment area.  NOAA also recommended damming the cut where the barges were located.  If polychlorinated biphenyls or Aroclor were onboard the barges, as suspected, removing sediments could be necessary in the event of a major release.There probably was a spill of around 300 gallons from the Z-62 barge.   According to chemistry analyses from the site, there were at least three different types of oils in the sediment.  The water column was clean.  Samples of the barge's product are being analyzed.  It will not be possible to determine the extent of the spill on the area until the analyses of these samples are completed and compared to the sediment samples.The disposal of these barges is an ongoing effort and has been halted due to a lack of funds.  Efforts are being made to acquire funding through the Comprehensive Environmental Response, Compensation, and Liability Act.  To date, all requests have been rejected for the funds needed to complete this cleanup.  USCG district 8.",1991,8,[],"[('August 14, 1991', 'DATE'), ('the NOAA Scientific Support Coordinator', 'ORG'), ('NOAA', 'ORG'), ('five', 'CARDINAL'), ('five', 'CARDINAL'), ('NOAA', 'ORG'), ('SSC', 'ORG'), ('NOAA', 'ORG'), ('four', 'CARDINAL'), ('NOAA', 'ORG'), ('around 300 gallons', 'QUANTITY'), ('at least three', 'CARDINAL'), ('the Comprehensive Environmental Response, Compensation', 'ORG'), ('and Liability Act', 'LAW'), ('USCG', 'ORG'), ('8', 'DATE')]"
6828,1991-08-14,Barge Z-62,"Empire, LA",29.3833,-89.5833,,"xylene, benzene, acetone, cresols, pentachlorophenol,1,1-dichlorothane, styrene, chlorinated hydrocarbons, TCE",504000.0,,1991,8,"[('xylene', 'PERSON'), ('benzene', 'PERSON'), ('styrene', 'PERSON')]",
6829,1991-08-14,M/V ATLANTIC SEAHORSE,"Cook Inlet, Alaska",61.0967,-150.48,,Diesel,4000.0,,1991,8,[],
6826,1991-08-13,F/V GREENHOPE,"Atka Island, Aleutian Island Chain, Alaska",52.4677,-174.75099999999998,,Diesel,3000.0,,1991,8,[],
6825,1991-10-08,Barge B&R #5,"Port Clarence, Alaska",65.2579,-166.84900000000002,,#1 heating oil,13400.0,,1991,10,[],
6824,1991-09-08,"Regional Enterprises, Inc.","Hopewell, Virginia",37.2901,-77.2947,,Sulfuric Acid,30000.0,,1991,9,[],
6822,1991-07-26,Hawk Channel,"Key Largo, FL",25.0633,-80.405,,#6 oil,,"On 26 July, T/B Coastal 32 carrying 12000 barrels of #6 oil spilled an unknown amount approximately two miles off Rodriquez Key at approx. position, 25-03.8N, 080-24.3W.   Containment boom was deployed around the barge by Coastal and personnel were dispatched to clean-up the oil. Coastal Barge and Towing accepted full responsibility for the incident and made arrangements for the entire clean-up.   Overflights were performed both by the Fl. Marine Patrol and the Coast Guard. Initially the slick was reported to be approx. 30 miles long by 100 yds wide, but ground-truthing later during the day revealed that a majority of the reported oil was really some type of brown algae.   By the end of the day clean-up operations were complete. A evening overflight by the Fl Marine Patrol was completed with negative sightings of oil.   The Coast Guard determined the source of the barge leak to be a broken 2 inch containment drain line. They estimate less than 100 gallons of oil was lost.   The Pennecamp State Park biologist surveyed the shoreline form Point Willie south for approx. one mile. She found three small areas where there was minimal impact. No damage is expected from the impacts.  USCG district 7.",1991,7,[],"[('26 July', 'DATE'), ('32', 'CARDINAL'), ('12000 barrels', 'QUANTITY'), ('6', 'MONEY'), ('approximately two miles', 'QUANTITY'), ('25', 'CARDINAL'), ('080-24.3W.   Containment boom', 'QUANTITY'), ('Coastal', 'ORG'), ('Coastal', 'ORG'), ('Fl', 'ORG'), ('Marine Patrol', 'ORG'), ('the Coast Guard', 'ORG'), ('30 miles', 'QUANTITY'), ('100', 'CARDINAL'), ('the day', 'DATE'), ('the end of the day', 'DATE'), ('A evening', 'TIME'), ('the Fl Marine Patrol', 'ORG'), ('The Coast Guard', 'ORG'), ('2 inch', 'QUANTITY'), ('less than 100 gallons', 'QUANTITY'), ('Point Willie', 'PERSON'), ('one mile', 'QUANTITY'), ('three', 'CARDINAL'), ('USCG', 'ORG'), ('7', 'CARDINAL')]"
6823,1991-07-26,Tank Barge COASTAL 32,"Key Largo, Florida",25.0254,-80.3429,,#6 oil,,"Tank barge COASTAL 32 with 12,000 barrels of #6 oil onboard developed a leak while transiting through Hawk Channel off Key Largo, Florida.  Even though Coastal personnel deployed containment boom around the barge shortly after discovering the leak, a U.S. Coast Guard overflight crew reported that the slick extended from Rodriguez Key to Soldier Key (approximately 60 miles) with intermittent sheen of mixed light and dark oil measuring about 1/4 mile wide.  USCG district 7.",1991,7,[],"[('COASTAL 32', 'LAW'), ('12,000 barrels', 'QUANTITY'), ('6', 'MONEY'), ('Hawk Channel', 'ORG'), ('Key Largo', 'GPE'), ('Florida', 'GPE'), ('Coastal', 'ORG'), ('U.S. Coast Guard', 'ORG'), ('Rodriguez Key', 'ORG'), ('approximately 60 miles', 'QUANTITY'), ('about 1/4 mile', 'QUANTITY'), ('USCG', 'ORG'), ('7', 'CARDINAL')]"
5017,1991-07-22,F/V Tenyo Maru,"Neah Bay, Washington",48.4667,-125.3,,"Intermediate fuel oil, diesel oil, lube oil, bilge oil, fish oil",361000.0,,1991,7,[],
6820,1991-10-07,M/V ZIM CANADA,"Los Angeles, California",33.7224,-118.242,,heavy fuel oil,1050.0,,1991,10,[],
6819,1991-06-21,Freighter GOLDEN HILL,Port Everglades,26.0938,-80.1084,,#6 Fuel Oil,600.0,,1991,6,[],
6818,1991-06-19,M/V GOLDEN HILL,"Port Everglades, Florida",26.0917,-80.095,,#6 fuel oil,1200.0,,1991,6,[],
6816,1991-06-17,T/B SEA BULK MAGNACHEM,"Bayonne, New Jersey",40.647,-74.113,,acetone,21000.0,,1991,6,[],
6814,1991-04-06,Alliance Rig Collapse,"Cameron, Louisiana",29.5554,-93.0547,,crude oil,84000.0,,1991,4,[],
6815,1991-04-06,Cameron Rig Collapse,"Cameron, LA",29.765,-93.1983,,Louisiana Crude oil,211000.0,,1991,4,"[('Louisiana Crude', 'ORG')]",
6813,1991-05-29,F/V ALMIGHTY,"Bristol Bay, Bering Sea, Alaska",58.403,-158.483,,diesel,7000.0,,1991,5,[],
6812,1991-05-20,M/V LA MINERA,"Galveston, Texas",28.8396,-93.7532,,#6 fuel oil,11800.0,,1991,5,[],
6811,1991-05-18,Mystery Spill11,"Straits of Juan de Fuca, Washington",49.0021,-122.76700000000001,,black oil,,"On May 18, 1991, the U.S. Coast Guard (USCG) Marine Safety Office (MSO) Puget Sound received a report of a 4-mile long slick of black oil located along the international boundary between the United States and Canada, just north of Clallam Bay in the Straits of Juan de Fuca.  The source and quantity of the oil were unknown, but USCG overflight observers reported that the slick consisted primarily of sheen with three discrete patches of black oil.  USCG district 13.",1991,5,[],"[('May 18, 1991', 'DATE'), ('the U.S. Coast Guard', 'ORG'), ('USCG) Marine Safety Office', 'ORG'), ('MSO', 'ORG'), ('the United States', 'GPE'), ('Canada', 'GPE'), ('Clallam Bay', 'FAC'), ('Straits', 'LOC'), ('Juan de Fuca', 'PERSON'), ('USCG', 'ORG'), ('three', 'CARDINAL'), ('USCG', 'ORG'), ('13', 'DATE')]"
6810,1991-05-15,F/V MAX,"Hinchinbrook Entrance, Prince William Sound, Alaska",60.2712,-146.82,,"Diesel, lube oil",10100.0,,1991,5,[],
6809,1991-05-13,T/V BORSEC,"Marcus Hook, Pennsylvania",39.809,-75.408,,#4 oil,126.0,,1991,5,"[('4', 'MONEY')]",
6808,1991-10-05,UNOCAL Platform GINA,"Port Hueneme, California",34.1434,-119.204,,California crude oil,2100.0,,1991,10,"[('California', 'GPE')]",
6806,1991-03-05,M/V  PACI,"Old Plantation Creek, Virginia",37.1431,-75.9616,Oil,#6 oil,1000.0,,1991,3,[],
6807,1991-03-05,T/V DELPHINA,"Braintree, Massachusetts",42.226000000000006,-70.962,Oil,#2 fuel oil,16500.0,,1991,3,"[('2', 'MONEY')]",
6805,1991-01-05,Unknown Oil Slick,"Cameron, Louisiana",29.6864,-93.3177,,oil,,"On May 1, 1991, the United States Coast Guard Marine Safety Office (MSO) Port Arthur, Texas received reports of a large oil slick in the Gulf of Mexico about 120 nautical miles due south of Cameron, Louisiana.  An overflight confirmed the presence an oil slick measuring approximately 20 miles long by 1 mile wide near the sunken research vessel GECO APOLLO.  The GECO APOLLO had been lost earlier in the year with 144,000 gallons of diesel fuel onboard.  Wind at the scene was out of the east-southeast at 15 to 25 knots, swinging more to the east as the day progressed.  USCG district 8.",1991,1,[],"[('May 1, 1991', 'DATE'), ('the United States Coast Guard', 'GPE'), ('MSO', 'ORG'), ('Port Arthur', 'GPE'), ('Texas', 'GPE'), ('the Gulf of Mexico', 'LOC'), ('about 120', 'CARDINAL'), ('Cameron', 'GPE'), ('Louisiana', 'GPE'), ('approximately 20 miles', 'QUANTITY'), ('1 mile', 'QUANTITY'), ('earlier in the year', 'DATE'), ('144,000 gallons', 'QUANTITY'), ('15 to 25', 'CARDINAL'), ('the day', 'DATE'), ('USCG', 'ORG'), ('8', 'DATE')]"
6804,1991-04-28,Coast Guard Radar Station,"Potato Point, Prince William Sound, Alaska",61.1189,-146.583,,diesel,3500.0,,1991,4,[],
6803,1991-04-22,M/V PRINCE WILLIAM SOUND,"Dutch Harbor, Alaska",53.9004,-166.50900000000001,,Diesel,135000.0,,1991,4,[],
6802,1991-12-04,Hopper Barge,"Chesapeake Bay, Virginia",37.5835,-76.3347,Oil,ammonium sulfate,3270000.0,,1991,12,[],
6800,1991-03-04,F/V NANCY JANE,"Vermilion Bay, Louisiana",29.6204,-91.9976,,"diesel, lube oil",1550.0,,1991,3,[],
6799,1991-03-28,M/V JESULA II,"Miami, Florida",25.7941,-80.0271,Oil,Bunker C,7000.0,,1991,3,[],
6798,1991-03-20,T/V STAVANGER PRINCE,"Plaquemine, Louisiana",30.285,-91.21799999999999,,Arabian crude oil,924.0,,1991,3,"[('Arabian', 'NORP')]",
6797,1991-03-17,Chevron El Segundo Mooring,"El Segundo, California",33.905,-118.447,,,307000.0,,1991,3,,
6796,1991-03-14,F/V SHINNECOCK I,"Long Island, New York",40.6231,-72.9184,,torpedo,,"On March 14, 1991, the fishing vessel SHINNECOCK I pulled up a World War II 22-foot MK15 torpedo in its trawling nets.  The torpedo, containing a 1,200-pound warhead, became wedged in the  deck of the vessel.  The vessel, with  100,000 gallons of diesel oil onboard, anchored about 2 miles off Long Island and evacuated all personnel.  The U.S. Coast Guard established a 3-1/2 mile security zone around the SHINNECOCK I and contacted the U.S. Navy Explosive Ordnance Disposal (EOD) Team.  USCG district 1.",1991,3,[],"[('March 14, 1991', 'DATE'), ('World War II', 'EVENT'), ('100,000 gallons', 'QUANTITY'), ('about 2 miles', 'QUANTITY'), ('Long Island', 'LOC'), ('The U.S. Coast Guard', 'ORG'), ('3-1/2 mile', 'QUANTITY'), ('the U.S. Navy Explosive Ordnance Disposal', 'ORG'), ('USCG', 'ORG'), ('1', 'CARDINAL')]"
6794,1991-06-03,M/B VESTA BELLA,"Barbuda, Trinidad",10.3273,-60.9244,,#6 fuel oil,560000.0,,1991,6,[],
6795,1991-06-03,Vista Bella,"12 miles NE of Nevis Island (British), eastern Caribbean",17.2833,-62.3,,No. 6 Fuel Oil,559000.0,,1991,6,"[('6', 'CARDINAL')]",
6793,1991-03-03,Lakehead Pipeline Company,"Grand Rapids, Minnesota",47.2333,-93.6333,,Crude Oil,1680000.0,,1991,3,[],
6792,1991-02-23,Texaco Puget Sound Refinery,"Anacortes, Washington",48.5036,-122.568,,North Slope Crude Oil,8400.0,,1991,2,"[('North Slope Crude', 'GPE')]",
6791,1991-02-15,T/B OCEAN 255,"Sarasota, Florida",27.295,-83.0033,,"diesel, gasoline",10700000.0,,1991,2,[],
6789,1991-08-02,F/V SKAGIT EAGLE,"Unalaska Island, Alaska",53.7237,-166.875,,Diesel,10000.0,,1991,8,[],
6788,1991-04-02,"Allied Terminals, Inc.","Norfolk, Virginia",36.8207,-76.2833,,chemicals,,"NOAA was notified of the incident on February 4, 1991, by the U.S. Coast Guard Marine Safety Office (MSO) Hampton Roads.  MSO was particularly interested in knowing the potential reaction of methanol if it combined with the other chemicals in the event of an explosion.NOAA told MSO that the immediate threat would be a large fire involving methanol if the pipe bomb could not be defused.  NOAA also advised that oxide gases could be produced from the liquid fertilizer if the bombs detonated.  NOAA suggested evacuating people from the area to at least a half mile away.NOAA established an information center at the USCG Reserve Training Center, Yorktown where a meeting of federal and state agencies involving emergency spill planning was in progress.  Representatives of the Agency for Toxic Substance and Disease Registry (ATSDR), the Commonwealth of Virginia Department of Public Health, and the Virginia Department of Emergency Services provided immediate response information on-scene and agreed that the response should be handled by local fire officials.Local fire officials established an evacuation zone of one mile from the facility.  All the pipe bombs were removed and defused from the tanks without further incident.  USCG district 5.",1991,4,[],"[('February 4, 1991', 'DATE'), ('the U.S. Coast Guard Marine Safety Office', 'ORG'), ('MSO', 'ORG'), ('NOAA', 'PERSON'), ('MSO', 'ORG'), ('NOAA', 'PERSON'), ('NOAA', 'ORG'), ('at least a half', 'CARDINAL'), ('the USCG Reserve Training Center', 'ORG'), ('Yorktown', 'GPE'), ('Agency', 'ORG'), ('ATSDR', 'ORG'), ('the Commonwealth of Virginia Department of Public Health', 'ORG'), ('the Virginia Department of Emergency Services', 'ORG'), ('one mile', 'QUANTITY'), ('USCG', 'ORG'), ('5', 'CARDINAL')]"
6787,1991-01-31,Hayman Properties,"Stamford, Connecticut",41.051,-73.5505,,#4 heating oil,10000.0,,1991,1,"[('4', 'MONEY')]",
6784,1991-09-01,M/V SAMMI SUPERSTARS,"Los Angeles, California",33.7224,-118.242,,IFO 380,12900.0,,1991,9,"[('IFO', 'ORG')]",
6785,1991-09-01,T/B DC 353,"Baton Rouge, Louisiana",30.4475,-91.197,,"1,1,1-trichloroethane",,"At approximately 1615 on January 9,1991, motor vessels BELGUIM and BILL, each pushing barges, were passing in heavy rain, poor visibility, and high waters when their barges collided.  BELGUIM's tank barge DC 353, loaded with 10,500 barrels of 1,1,1-trichloroethane, was damaged and grounded on an island at mile marker 210 about 8 miles south of Baton Rouge, Louisiana.  The barge was lying on her port side with cargo leaking from one of the wing tanks at an unknown rate.The U.S. Coast Guard (USCG) On-Scene Coordinator (OSC) from the Marine Safety Office (MSO), New Orleans closed the river temporarily between mile markers 215 and 150 until the loose barges could be brought under control.   The river was also closed between mile markers 212 and 210 to prevent further damage to DC 353 by the wakes of passing vessels.  On January 10, Dow Chemical Company response personnel arrived on-scene to assess DC 353's condition.  River conditions and stormy weather hampered activities and threatened further damage to the barge.  USCG district 8.",1991,9,"[('1,1,1-trichloroethane', 'CARDINAL')]","[('approximately 1615', 'DATE'), ('January 9,1991', 'DATE'), ('BELGUIM', 'ORG'), ('BILL', 'ORG'), ('BELGUIM', 'ORG'), ('353', 'PRODUCT'), ('10,500 barrels', 'QUANTITY'), ('1,1,1-trichloroethane', 'CARDINAL'), ('210', 'CARDINAL'), ('about 8 miles', 'QUANTITY'), ('Baton Rouge', 'GPE'), ('Louisiana', 'GPE'), ('one', 'CARDINAL'), ('The U.S. Coast Guard', 'ORG'), ('the Marine Safety Office', 'ORG'), ('MSO', 'ORG'), ('New Orleans', 'GPE'), ('between mile', 'QUANTITY'), ('215', 'CARDINAL'), ('150', 'CARDINAL'), ('between mile markers 212 and 210', 'QUANTITY'), ('353', 'CARDINAL'), ('January 10', 'DATE'), ('Dow Chemical Company', 'ORG'), ('353', 'CARDINAL'), ('River', 'LOC'), ('USCG', 'ORG'), ('8', 'DATE')]"
6783,1991-03-01,F/V JESSICA B,"Kashega Bay, Unalaska Island, Alaska",53.7237,-166.875,,"Diesel, lube oil, hydraulic oil",1500.0,,1991,3,[],
6782,1991-02-01,M/V SEPTEMBER,"Key Largo, Florida",25.0633,-80.405,,Diesel,800.0,,1991,2,[],
6781,1990-12-31,T/B STAR #6,"Mobile, Alabama",30.65,-87.99,,caustic soda,,"At 1150, Sunday, December 30, 1990, the motor vessel RHINO reported that one of her three tows, tank barge STAR #6, was listing seriously to starboard and in danger of sinking near the mouth of Mobile Bay and the Intracoastal Waterway.  STAR #6 was reported to be 195 feet long, 35 feet wide, and 10 feet deep and carrying 225,000 gallons of 50 percent solution caustic soda.  RHINO later reported that the STAR #6 had sunk in approximately 32 feet of water at the mouth of the Mobile Ship Channel about 6 1/2 miles east of Dauphin Island, 30 miles south of Mobile starboard side down, and her port side above the water   Reports also indicated that small amounts of cargo were being released.The apparent cause of the mishap was a collision that had occurred while the vessels were departing Mobile and the failure of a deteriorated hull in the areas of STAR's flotation voids.  Reportedly, the barge had been sent out with known leaks and portable pumps in the Intracoastal Waterway.  The portable pumps reportedly ran out of fuel or failed and a safe return to Mobile was prevented by limited visibility in fog and heavy weather.  USCG district 8.",1990,12,[],"[('1150', 'DATE'), ('Sunday, December 30, 1990', 'DATE'), ('RHINO', 'ORG'), ('one', 'CARDINAL'), ('three', 'CARDINAL'), ('Mobile Bay', 'LOC'), ('the Intracoastal Waterway', 'FAC'), ('STAR', 'ORG'), ('195 feet', 'QUANTITY'), ('35 feet', 'QUANTITY'), ('10 feet', 'QUANTITY'), ('225,000 gallons', 'QUANTITY'), ('50 percent', 'PERCENT'), ('RHINO', 'ORG'), ('approximately 32 feet', 'QUANTITY'), ('the Mobile Ship Channel', 'LOC'), ('about 6 1/2 miles', 'QUANTITY'), ('Dauphin Island', 'GPE'), ('30 miles', 'QUANTITY'), ('Mobile', 'GPE'), ('Mobile', 'GPE'), ('STAR', 'ORG'), ('the Intracoastal Waterway', 'FAC'), ('Mobile', 'GPE'), ('USCG', 'ORG'), ('8', 'DATE')]"
6780,1990-12-30,T/B LEMON CREEK,"New York, New York",40.589,-74.006,,sewage sludge,42000.0,,1990,12,[],
6779,1990-12-28,Vinton Drainage Canal,"Vinton, Louisiana",30.1919,-93.5795,,yellow and green substance,,"During the evening news of December 28, 1990, a Vinton-area television station ran a story about an oil spill in the Vinton Canal approximately 5 miles south of Vinton, Louisiana.  The program did not identify the source of the spill, but showed birds, including a blue heron, fishing the area.  The news report indicated that the spill was large, possibly major.  U.S. Coast Guard (USCG) personnel tried to verify the story, without success, beyond identifying the general area of the spill as the Vinton Canal near where it enters the Intracoastal Waterway.  Public interest in the spill was intense.  The USCG Marine Safety Office (MSO) Port Arthur, Texas continued to receive telephone calls about a spill on the canal covering an area as large as 2 miles long and shore-to-shore in the approximately 100-foot wide cut.  USCG investigators from the Marine Safety Detachment (MSD) Lake Charles, Louisiana were unable to verify the spill.  A second investigative team from MSO Port Arthur arrived at the canal near midnight and discovered a yellow and green patchy substance but reported that it did not appear to be oil.  Results of samples forwarded to a local oil company laboratory were confused and did not specifically identify the sample as oil.  Strike team members were called out because of the interest generated by the news stories.  USCG district 8.",1990,12,[],"[('December 28, 1990', 'DATE'), ('Vinton', 'GPE'), ('the Vinton Canal', 'FAC'), ('approximately 5 miles', 'QUANTITY'), ('Vinton', 'GPE'), ('Louisiana', 'GPE'), ('U.S. Coast Guard', 'ORG'), ('the Vinton Canal', 'FAC'), ('the Intracoastal Waterway', 'FAC'), ('The USCG Marine Safety Office', 'ORG'), ('MSO', 'ORG'), ('Port Arthur', 'GPE'), ('Texas', 'GPE'), ('2 miles', 'QUANTITY'), ('USCG', 'ORG'), ('the Marine Safety Detachment', 'ORG'), ('MSD', 'ORG'), ('Lake Charles', 'GPE'), ('Louisiana', 'GPE'), ('second', 'ORDINAL'), ('MSO Port Arthur', 'ORG'), ('midnight', 'TIME'), ('USCG', 'ORG'), ('8', 'DATE')]"
6778,1990-12-19,AMOCO Collection Line,"Hackberry, Louisiana",29.983,-93.3516,,Louisiana Medium Sweet Crude,14700.0,,1990,12,"[('Louisiana Medium Sweet Crude', 'FAC')]",
6777,1990-12-18,T/V COAST RANGE,"Cook Inlet, Alaska",59.964,-152.252,,crude oil,630.0,,1990,12,[],
6776,1990-12-15,M/V SHELDON LYKES,"Norfolk, Virginia",36.8833,-76.2833,,"Alyl Alcohol residue, Paracresol,  Organophosphorous Pesticides, 4 Methyl, pentene-1 isohexene, Diethylaminoethanol, Bromoxynil,  Diphenylmethane 4.4 Diisocynate,Bisulphites, Sodium Hydroxide,Trichloroethane",,"The NRC was notified on Saturday (12/15) that the M/V Sheldon Lykes, a container vessel, was experiencing an uncontrolled leak of potentially poisonous chemicals (acrid fumes) emanating from the number 4 hold.  The vessel is currently underway to Norfolk, VA.  Its ETA Norfolk is 0600 12/18.  There are 34 crew on board the vessel. No casualities have been reported.  Current plans are for the vessel to proceed to the Cape Henry area (Lynnhaven North) and remain in the area just outside the Chesapeake Bay Tunnel.  (This area is depicted on NOAA chart 12222). Current NOAA involvement: . Gary Ott, mid-Atlantic SSC, is on-scene at MSO Hampton Roads and is working with the Coast Guard to better identify the cargo and its toxicity threat.  Current concerns are contamination of foodstuffs onboard the vessel and crew exposure. . MASS is providing the SSC with on-scene weather and winds forecasts. . Dr. Ed Overton, LSU chemistry department, is working with marine chemists representing the shipper (Peterson Marine) to assure that the appropriate chemical detection and monitoring measures are employed. . CDC (ATSDR) has been notified of the incident.  USCG district 5.",1990,12,"[('Alyl Alcohol', 'ORG'), ('Paracresol', 'ORG'), ('4', 'CARDINAL'), ('Diethylaminoethanol', 'PERSON'), ('Bromoxynil', 'GPE'), ('Diphenylmethane 4.4 Diisocynate', 'ORG')]","[('NRC', 'ORG'), ('Saturday', 'DATE'), ('12/15', 'CARDINAL'), ('acrid', 'NORP'), ('4', 'CARDINAL'), ('Norfolk', 'GPE'), ('VA', 'GPE'), ('0600 12/18', 'DATE'), ('34', 'CARDINAL'), ('Cape Henry', 'LOC'), ('Lynnhaven North', 'PERSON'), ('Chesapeake Bay Tunnel', 'LOC'), ('12222', 'DATE'), ('Gary Ott', 'PERSON'), ('MSO Hampton Roads', 'LOC'), ('the Coast Guard', 'ORG'), ('MASS', 'ORG'), ('Ed Overton', 'PERSON'), ('LSU', 'ORG'), ('Peterson Marine', 'PERSON'), ('CDC', 'ORG'), ('ATSDR', 'ORG'), ('USCG', 'ORG'), ('5', 'CARDINAL')]"
6775,1990-04-12,T/V KEYSTONE CANYON,Central California,43.79600000000001,-126.77,,Alaska North Slope Crude oil,36100000.0,,1990,4,"[('Alaska', 'GPE')]",
6774,1990-03-12,General Chemical,"Claymont, Delaware",39.7877,-75.4911,,boron trifluoride,5.0,"On December 3, 1990, approximately 5 pounds of boron trifluoride was released on the ground from a drum at the General Chemical facility in Claymont, Delaware.  USCG district 1.",1990,3,[],"[('December 3, 1990', 'DATE'), ('approximately 5 pounds', 'QUANTITY'), ('General Chemical', 'ORG'), ('Claymont', 'GPE'), ('Delaware', 'GPE'), ('USCG', 'ORG'), ('1', 'CARDINAL')]"
6773,1990-11-30,F/V COLLIPSO,"Nantucket Island, Massachusetts",41.2522,-69.9483,Oil,Diesel,4000.0,,1990,11,[],
6772,1990-11-29,Small Raft Search and Rescue Mission,"Seguam Island, Alaska",52.3222,-172.449,,Search and Rescue,,"On the evening of November 28, 1990, the tugboat RED JACKET sent two men ashore in a 12-foot Zodiac to find potable water at Seguam Island, Aleutian Island Chain.  The RED JACKET anchored a few hundred yards offshore.  The party made it ashore, built a fire, and appeared to be spending the night.  However, in the morning the raft failed to return to the tugboat.  The U.S. Coast Guard was notified.  They sent out a C-130 to search during the remaining daylight of November 29.  USCG district 17.",1990,11,[],"[('the evening of November 28, 1990', 'TIME'), ('RED JACKET', 'FAC'), ('two', 'CARDINAL'), ('Seguam Island', 'FAC'), ('Aleutian Island Chain', 'FAC'), ('The RED JACKET', 'ORG'), ('a few hundred yards', 'QUANTITY'), ('morning', 'TIME'), ('The U.S. Coast Guard', 'ORG'), ('November 29', 'DATE'), ('USCG', 'ORG'), ('17', 'DATE')]"
6771,1990-11-25,S/S KINSMAN INDEPENDENT,"Isle Royale, Michigan",47.9902,-88.8481,,#6 fuel oil,67000.0,,1990,11,[],
6770,1990-11-19,Little Diomede Fuel Tanks,"Little Diomede Island, Alaska",65.7569,-168.954,,"#1 Fuel Oil, gasoline",14700.0,,1990,11,"[('#1', 'CARDINAL')]",
6769,1990-11-18,STEUART PETROLEUM PIPELINE,"St. Marys, MD",38.141999999999996,-76.499,,asphalt slux,84000.0,,1990,11,[],
6768,1990-10-11,M/V MEI GUI HAI,"French Frigate Shoals, Hawaii",22.1805,-160.46,,"barium sulfate ore, bunker ,diesel",,"On November 10, 1990, the U.S Coast Guard (USCG) Marine Safety Office (MSO) Honolulu was notified that the Chinese freighter MEI GUI HAI was taking on water and requesting permission to seek shelter in U. S. waters at French Frigate Shoals, part of the Northwest Hawaiian Islands National Wildlife Refuge, to carry out repairs.  The vessel was reported to have a cargo of barium sulfate ore and approximately 713 metric tons of bunker and diesel fuels onboard.  USCG district 14.",1990,10,"[('barium sulfate ore', 'ORG')]","[('November 10, 1990', 'DATE'), ('the U.S Coast Guard', 'ORG'), ('USCG', 'ORG'), ('Marine Safety Office', 'ORG'), ('MSO', 'ORG'), ('Honolulu', 'GPE'), ('Chinese', 'NORP'), ('MEI GUI HAI', 'PERSON'), ('U. S.', 'GPE'), ('French Frigate Shoals', 'ORG'), ('the Northwest Hawaiian Islands National Wildlife Refuge', 'ORG'), ('approximately 713 metric tons', 'QUANTITY'), ('USCG', 'ORG'), ('14', 'DATE')]"
